base_filename,true_label,ae_predicted,as_predicted,ae_correct,as_correct
bus-vienna-39-1163,bus,bus,tram,True,False
bus-vienna-39-1165,bus,bus,metro,True,False
bus-vienna-40-1191,bus,bus,tram,True,False
metro-barcelona-41-1240,metro,metro,tram,True,False
metro-barcelona-41-1241,metro,metro,metro_station,True,False
metro-barcelona-41-1246,metro,metro,metro_station,True,False
metro-barcelona-41-1266,metro,metro,metro_station,True,False
metro-barcelona-42-1288,metro,metro,tram,True,False
metro-barcelona-42-1299,metro,metro,tram,True,False
metro-helsinki-221-6684,metro,metro,tram,True,False
metro-helsinki-221-6692,metro,metro,tram,True,False
metro-helsinki-222-6732,metro,metro,tram,True,False
metro-helsinki-43-1315,metro,metro,tram,True,False
metro-helsinki-43-1320,metro,metro,tram,True,False
metro-helsinki-44-1326,metro,metro,tram,True,False
metro-lisbon-1055-43172,metro,metro,tram,True,False
metro-lisbon-1119-41979,metro,metro,metro_station,True,False
metro-lisbon-1145-42741,metro,metro,tram,True,False
metro-lisbon-1148-42474,metro,metro,metro_station,True,False
metro-lisbon-1199-45637,metro,metro,metro_station,True,False
metro-lisbon-1217-44642,metro,metro,tram,True,False
metro-lisbon-1224-45308,metro,metro,tram,True,False
metro-lisbon-1224-45583,metro,metro,bus,True,False
metro-london-223-6771,metro,metro,bus,True,False
metro-london-223-6779,metro,metro,bus,True,False
metro-london-46-1368,metro,metro,bus,True,False
metro-london-46-1381,metro,metro,metro_station,True,False
metro-london-46-1400,metro,metro,bus,True,False
metro-london-46-1419,metro,metro,tram,True,False
metro-london-48-1448,metro,metro,tram,True,False
metro-london-48-1493,metro,metro,tram,True,False
metro-london-48-1494,metro,metro,tram,True,False
metro-lyon-1064-42253,metro,metro,tram,True,False
metro-lyon-1079-40316,metro,metro,tram,True,False
metro-lyon-1079-43199,metro,metro,bus,True,False
metro-lyon-1082-40313,metro,metro,metro_station,True,False
metro-lyon-1082-42282,metro,metro,metro_station,True,False
metro-lyon-1126-42110,metro,metro,tram,True,False
metro-lyon-1126-43441,metro,metro,tram,True,False
metro-lyon-1126-43833,metro,metro,metro_station,True,False
metro-lyon-1201-44608,metro,metro,metro_station,True,False
metro-lyon-1201-45023,metro,metro,street_traffic,True,False
metro-lyon-1201-45026,metro,metro,tram,True,False
metro-milan-1025-41558,metro,metro,tram,True,False
metro-milan-1062-40086,metro,metro,metro_station,True,False
metro-milan-1141-40656,metro,metro,tram,True,False
metro-milan-1142-41516,metro,metro,metro_station,True,False
metro-milan-1143-43882,metro,metro,tram,True,False
metro-milan-1197-44875,metro,metro,metro_station,True,False
metro-milan-1197-45069,metro,metro,metro_station,True,False
metro-milan-1218-44325,metro,metro,metro_station,True,False
metro-milan-1218-44353,metro,metro,tram,True,False
metro-paris-224-6786,metro,metro,metro_station,True,False
metro-paris-225-6798,metro,metro,tram,True,False
metro-paris-226-6811,metro,metro,tram,True,False
metro-paris-226-6816,metro,metro,tram,True,False
metro-paris-226-6817,metro,metro,tram,True,False
metro-paris-50-1515,metro,metro,tram,True,False
metro-paris-50-1519,metro,metro,tram,True,False
metro-paris-52-1542,metro,metro,tram,True,False
metro-paris-53-1560,metro,metro,bus,True,False
metro-paris-54-1568,metro,metro,tram,True,False
metro-paris-54-1581,metro,metro,tram,True,False
metro-paris-54-1599,metro,metro,tram,True,False
metro-prague-1016-40633,metro,metro,bus,True,False
metro-prague-1022-40890,metro,metro,tram,True,False
metro-prague-1026-41579,metro,metro,metro_station,True,False
metro-prague-1054-41491,metro,metro,tram,True,False
metro-prague-1054-43216,metro,metro,metro_station,True,False
metro-prague-1054-43223,metro,metro,tram,True,False
metro-prague-1157-41051,metro,metro,metro_station,True,False
metro-prague-1163-44202,metro,metro,metro_station,True,False
metro-prague-1163-44734,metro,metro,metro_station,True,False
metro-prague-1213-45179,metro,metro,metro_station,True,False
metro-stockholm-227-6821,metro,metro,tram,True,False
metro-stockholm-227-6829,metro,metro,tram,True,False
metro-stockholm-227-6839,metro,metro,bus,True,False
metro-stockholm-227-6847,metro,metro,tram,True,False
metro-stockholm-55-1608,metro,metro,tram,True,False
metro-stockholm-55-1639,metro,metro,tram,True,False
metro-stockholm-56-1645,metro,metro,tram,True,False
metro-stockholm-56-1655,metro,metro,tram,True,False
metro-stockholm-57-1683,metro,metro,bus,True,False
metro-stockholm-57-1688,metro,metro,tram,True,False
metro-stockholm-57-1695,metro,metro,tram,True,False
metro-stockholm-57-1699,metro,metro,bus,True,False
metro-stockholm-57-1706,metro,metro,tram,True,False
metro-vienna-228-6861,metro,metro,tram,True,False
metro-vienna-58-1728,metro,metro,tram,True,False
metro-vienna-59-1768,metro,metro,tram,True,False
metro-vienna-59-1786,metro,metro,tram,True,False
metro-vienna-60-1808,metro,metro,tram,True,False
metro-vienna-60-1815,metro,metro,tram,True,False
metro_station-barcelona-61-1824,metro_station,metro_station,metro,True,False
metro_station-barcelona-61-1830,metro_station,metro_station,airport,True,False
metro_station-barcelona-63-1887,metro_station,metro_station,metro,True,False
metro_station-helsinki-64-1910,metro_station,metro_station,park,True,False
metro_station-helsinki-64-1914,metro_station,metro_station,airport,True,False
metro_station-helsinki-65-1947,metro_station,metro_station,airport,True,False
metro_station-helsinki-65-1951,metro_station,metro_station,metro,True,False
metro_station-helsinki-66-1979,metro_station,metro_station,airport,True,False
metro_station-helsinki-67-1994,metro_station,metro_station,street_pedestrian,True,False
metro_station-lisbon-1007-40011,metro_station,metro_station,street_pedestrian,True,False
metro_station-lisbon-1007-42145,metro_station,metro_station,street_pedestrian,True,False
metro_station-lisbon-1007-43992,metro_station,metro_station,street_pedestrian,True,False
metro_station-lisbon-1021-42913,metro_station,metro_station,street_traffic,True,False
metro_station-lisbon-1221-44386,metro_station,metro_station,shopping_mall,True,False
metro_station-lisbon-1221-44789,metro_station,metro_station,tram,True,False
metro_station-lisbon-1221-45207,metro_station,metro_station,public_square,True,False
metro_station-london-233-6990,metro_station,metro_station,metro,True,False
metro_station-london-233-6997,metro_station,metro_station,metro,True,False
metro_station-london-234-7005,metro_station,metro_station,airport,True,False
metro_station-london-234-7010,metro_station,metro_station,tram,True,False
metro_station-london-68-2022,metro_station,metro_station,airport,True,False
metro_station-london-72-2064,metro_station,metro_station,airport,True,False
metro_station-london-73-2067,metro_station,metro_station,airport,True,False
metro_station-london-74-2090,metro_station,metro_station,airport,True,False
metro_station-london-75-2101,metro_station,metro_station,airport,True,False
metro_station-london-76-2106,metro_station,metro_station,street_pedestrian,True,False
metro_station-london-76-2110,metro_station,metro_station,airport,True,False
metro_station-lyon-1028-42480,metro_station,metro_station,metro,True,False
metro_station-lyon-1028-42814,metro_station,metro_station,metro,True,False
metro_station-lyon-1077-41563,metro_station,metro_station,metro,True,False
metro_station-lyon-1077-42424,metro_station,metro_station,metro,True,False
metro_station-lyon-1167-44554,metro_station,metro_station,street_pedestrian,True,False
metro_station-lyon-1167-44615,metro_station,metro_station,street_pedestrian,True,False
metro_station-lyon-1167-44748,metro_station,metro_station,street_pedestrian,True,False
metro_station-lyon-1167-45161,metro_station,metro_station,metro,True,False
metro_station-lyon-1167-45500,metro_station,metro_station,street_traffic,True,False
metro_station-lyon-1167-45751,metro_station,metro_station,street_pedestrian,True,False
metro_station-lyon-1179-44778,metro_station,metro_station,metro,True,False
metro_station-milan-1117-42729,metro_station,metro_station,shopping_mall,True,False
metro_station-milan-1117-42816,metro_station,metro_station,shopping_mall,True,False
metro_station-milan-1187-45045,metro_station,metro_station,metro,True,False
metro_station-paris-237-7055,metro_station,metro_station,street_pedestrian,True,False
metro_station-paris-237-7057,metro_station,metro_station,street_pedestrian,True,False
metro_station-paris-238-7063,metro_station,metro_station,street_traffic,True,False
metro_station-paris-238-7064,metro_station,metro_station,airport,True,False
metro_station-paris-82-2209,metro_station,metro_station,metro,True,False
metro_station-prague-1019-41356,metro_station,metro_station,street_pedestrian,True,False
metro_station-prague-1019-42788,metro_station,metro_station,airport,True,False
metro_station-prague-1019-43305,metro_station,metro_station,airport,True,False
metro_station-prague-1170-44837,metro_station,metro_station,metro,True,False
metro_station-prague-1170-44909,metro_station,metro_station,public_square,True,False
metro_station-prague-1170-45481,metro_station,metro_station,shopping_mall,True,False
metro_station-stockholm-239-7090,metro_station,metro_station,metro,True,False
metro_station-stockholm-83-2228,metro_station,metro_station,metro,True,False
metro_station-stockholm-85-2314,metro_station,metro_station,metro,True,False
metro_station-stockholm-85-2315,metro_station,metro_station,airport,True,False
metro_station-vienna-240-7129,metro_station,metro_station,airport,True,False
metro_station-vienna-240-7130,metro_station,metro_station,airport,True,False
metro_station-vienna-240-7148,metro_station,metro_station,airport,True,False
metro_station-vienna-86-2322,metro_station,metro_station,airport,True,False
metro_station-vienna-86-2325,metro_station,metro_station,street_pedestrian,True,False
metro_station-vienna-86-2328,metro_station,metro_station,tram,True,False
metro_station-vienna-86-2332,metro_station,metro_station,airport,True,False
metro_station-vienna-86-2333,metro_station,metro_station,airport,True,False
metro_station-vienna-86-2337,metro_station,metro_station,airport,True,False
metro_station-vienna-86-2341,metro_station,metro_station,park,True,False
metro_station-vienna-86-2342,metro_station,metro_station,airport,True,False
metro_station-vienna-86-2345,metro_station,metro_station,street_pedestrian,True,False
metro_station-vienna-86-2355,metro_station,metro_station,street_pedestrian,True,False
metro_station-vienna-86-2356,metro_station,metro_station,street_pedestrian,True,False
metro_station-vienna-87-2368,metro_station,metro_station,street_traffic,True,False
metro_station-vienna-87-2369,metro_station,metro_station,airport,True,False
metro_station-vienna-87-2382,metro_station,metro_station,airport,True,False
metro_station-vienna-87-2384,metro_station,metro_station,public_square,True,False
metro_station-vienna-88-2410,metro_station,metro_station,metro,True,False
park-barcelona-241-7162,park,park,street_traffic,True,False
park-barcelona-89-2447,park,park,public_square,True,False
park-barcelona-90-2489,park,park,street_traffic,True,False
park-barcelona-91-2518,park,park,public_square,True,False
park-barcelona-91-2524,park,park,public_square,True,False
park-barcelona-91-2529,park,park,public_square,True,False
park-helsinki-242-7204,park,park,public_square,True,False
park-helsinki-242-7214,park,park,public_square,True,False
park-helsinki-92-2539,park,park,public_square,True,False
park-helsinki-92-2541,park,park,public_square,True,False
park-helsinki-92-2558,park,park,public_square,True,False
park-helsinki-92-2573,park,park,public_square,True,False
park-helsinki-94-2607,park,park,public_square,True,False
park-london-243-7227,park,park,public_square,True,False
park-london-243-7257,park,park,public_square,True,False
park-london-243-7259,park,park,public_square,True,False
park-london-96-2676,park,park,public_square,True,False
park-london-96-2679,park,park,public_square,True,False
park-london-97-2743,park,park,public_square,True,False
park-lyon-1144-42608,park,park,street_pedestrian,True,False
park-lyon-1144-43245,park,park,public_square,True,False
park-milan-1133-42097,park,park,street_traffic,True,False
park-paris-99-2797,park,park,public_square,True,False
park-paris-99-2803,park,park,street_traffic,True,False
park-paris-99-2804,park,park,public_square,True,False
park-paris-99-2810,park,park,public_square,True,False
park-prague-1092-42204,park,park,street_traffic,True,False
park-prague-1185-45724,park,park,public_square,True,False
public_square-london-113-3273,public_square,public_square,street_pedestrian,True,False
public_square-london-113-3276,public_square,public_square,street_pedestrian,True,False
public_square-london-113-3281,public_square,public_square,street_pedestrian,True,False
public_square-london-113-3283,public_square,public_square,street_pedestrian,True,False
public_square-london-113-3285,public_square,public_square,airport,True,False
public_square-london-113-3293,public_square,public_square,street_pedestrian,True,False
public_square-london-113-3302,public_square,public_square,street_pedestrian,True,False
public_square-london-114-3309,public_square,public_square,airport,True,False
public_square-london-114-3311,public_square,public_square,airport,True,False
public_square-london-114-3324,public_square,public_square,airport,True,False
public_square-london-115-3342,public_square,public_square,street_pedestrian,True,False
public_square-london-115-3343,public_square,public_square,street_pedestrian,True,False
public_square-london-115-3345,public_square,public_square,street_pedestrian,True,False
public_square-london-115-3360,public_square,public_square,street_pedestrian,True,False
public_square-london-115-3363,public_square,public_square,street_pedestrian,True,False
public_square-london-115-3366,public_square,public_square,street_pedestrian,True,False
public_square-london-115-3372,public_square,public_square,street_pedestrian,True,False
public_square-london-115-3373,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1017-40367,public_square,public_square,street_traffic,True,False
public_square-lyon-1017-41371,public_square,public_square,street_traffic,True,False
public_square-lyon-1017-41596,public_square,public_square,street_traffic,True,False
public_square-lyon-1024-40028,public_square,public_square,park,True,False
public_square-lyon-1024-40059,public_square,public_square,park,True,False
public_square-lyon-1024-40074,public_square,public_square,park,True,False
public_square-lyon-1024-40770,public_square,public_square,park,True,False
public_square-lyon-1024-43540,public_square,public_square,park,True,False
public_square-lyon-1024-43906,public_square,public_square,park,True,False
public_square-lyon-1056-40078,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1056-40210,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1056-40449,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1056-40600,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1056-40903,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1056-41462,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1056-43077,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1056-43132,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1178-44232,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1178-44752,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1178-45363,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1178-45424,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1178-45576,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1208-44382,public_square,public_square,street_traffic,True,False
public_square-lyon-1208-45446,public_square,public_square,street_traffic,True,False
public_square-lyon-1208-45647,public_square,public_square,street_pedestrian,True,False
public_square-lyon-1208-45737,public_square,public_square,street_traffic,True,False
public_square-milan-1014-41882,public_square,public_square,street_pedestrian,True,False
public_square-milan-1014-42553,public_square,public_square,street_traffic,True,False
public_square-milan-1044-40061,public_square,public_square,street_pedestrian,True,False
public_square-milan-1044-40885,public_square,public_square,street_pedestrian,True,False
public_square-milan-1044-42475,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-40688,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-40820,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-41663,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-41678,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-42680,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-42719,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-43009,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-43232,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-43378,public_square,public_square,street_pedestrian,True,False
public_square-milan-1074-43921,public_square,public_square,street_pedestrian,True,False
public_square-milan-1168-44573,public_square,public_square,shopping_mall,True,False
public_square-milan-1168-45167,public_square,public_square,airport,True,False
public_square-paris-116-3387,public_square,public_square,street_pedestrian,True,False
public_square-paris-116-3404,public_square,public_square,street_pedestrian,True,False
public_square-paris-117-3421,public_square,public_square,street_traffic,True,False
public_square-paris-117-3425,public_square,public_square,street_traffic,True,False
public_square-paris-118-3447,public_square,public_square,street_pedestrian,True,False
public_square-paris-118-3448,public_square,public_square,street_pedestrian,True,False
public_square-paris-118-3454,public_square,public_square,street_pedestrian,True,False
public_square-paris-118-3456,public_square,public_square,street_traffic,True,False
public_square-paris-118-3461,public_square,public_square,street_pedestrian,True,False
public_square-paris-118-3463,public_square,public_square,street_pedestrian,True,False
public_square-paris-118-3470,public_square,public_square,street_pedestrian,True,False
public_square-paris-118-3475,public_square,public_square,street_pedestrian,True,False
public_square-paris-118-3481,public_square,public_square,park,True,False
public_square-paris-118-3482,public_square,public_square,street_pedestrian,True,False
public_square-paris-251-7521,public_square,public_square,park,True,False
public_square-prague-1075-40404,public_square,public_square,street_pedestrian,True,False
public_square-prague-1075-41468,public_square,public_square,street_pedestrian,True,False
public_square-prague-1075-42194,public_square,public_square,street_pedestrian,True,False
public_square-prague-1075-42472,public_square,public_square,street_pedestrian,True,False
public_square-prague-1075-42744,public_square,public_square,street_pedestrian,True,False
public_square-prague-1075-42778,public_square,public_square,street_pedestrian,True,False
